# This file contains ~14,000 BRDF measurements
# for vegetation. This data was gathered using the
# Cloud Absorption Radiometer (CARs) sensor
# during the CLASIC mission over Oklahoma.
# This data is for 479 nm
# Visit https://car.gsfc.nasa.gov/ for raw data
# and more details.
# See Satellite Optical Brightness (Fankhauser et. al)
# for more information.
#
# phi_i     theta_i     phi_o     theta_o     brdf
62.430     180.000     9.500     3.000     1.19338e-01
62.430     180.000     46.000     234.000     1.18516e-01
62.430     180.000     58.000     104.000     1.40127e-01
62.430     180.000     26.000     146.000     7.77131e-02
62.430     180.000     10.500     276.000     9.44596e-02
62.430     180.000     42.500     287.000     1.43229e-01
62.430     180.000     48.500     232.000     1.23529e-01
62.430     180.000     49.000     347.000     5.49989e-01
62.430     180.000     56.500     190.000     1.45709e-01
62.430     180.000     64.500     323.000     3.96868e-01
62.430     180.000     3.000     227.000     9.10924e-02
62.430     180.000     48.500     150.000     1.05944e-01
62.430     180.000     6.000     217.000     8.97832e-02
62.430     180.000     40.000     239.000     1.08910e-01
62.430     180.000     87.000     68.000     4.82149e-01
62.430     180.000     34.000     31.000     2.04215e-01
62.430     180.000     71.000     17.000     7.76790e-01
62.430     180.000     67.000     210.000     2.09121e-01
62.430     180.000     20.500     231.000     9.19264e-02
62.430     180.000     40.000     50.000     1.80696e-01
62.430     180.000     21.500     296.000     1.10967e-01
62.430     180.000     16.000     165.000     7.99694e-02
62.430     180.000     1.000     63.000     9.89306e-02
62.430     180.000     6.500     32.000     1.12723e-01
62.430     180.000     68.500     162.000     2.20437e-01
62.430     180.000     23.000     283.000     1.05905e-01
62.430     180.000     15.000     310.000     1.07858e-01
62.430     180.000     88.000     270.000     4.09948e-01
62.430     180.000     2.500     349.000     9.37721e-02
62.430     180.000     24.500     237.000     9.41475e-02
62.430     180.000     75.000     72.000     3.17793e-01
62.430     180.000     83.000     53.000     5.88168e-01
62.430     180.000     1.000     117.000     9.58697e-02
62.430     180.000     75.000     151.000     2.94713e-01
62.430     180.000     69.500     202.000     2.35180e-01
62.430     180.000     77.500     340.000     8.15321e-01
62.430     180.000     56.500     304.000     2.30499e-01
62.430     180.000     52.000     189.000     1.28306e-01
62.430     180.000     25.500     163.000     7.93492e-02
62.430     180.000     43.500     311.000     1.94694e-01
62.430     180.000     73.500     348.000     9.37571e-01
62.430     180.000     16.500     164.000     7.96770e-02
62.430     180.000     44.500     149.000     9.64328e-02
62.430     180.000     22.000     246.000     9.43532e-02
62.430     180.000     86.000     256.000     4.19144e-01
62.430     180.000     17.500     325.000     1.24215e-01
62.430     180.000     30.000     155.000     7.99069e-02
62.430     180.000     19.000     190.000     8.45115e-02
62.430     180.000     13.000     25.000     1.31761e-01
62.430     180.000     9.500     258.000     9.54315e-02
62.430     180.000     64.500     338.000     6.02565e-01
62.430     180.000     33.000     163.000     8.31168e-02
62.430     180.000     12.000     193.000     8.58028e-02
62.430     180.000     32.000     34.000     1.87546e-01
62.430     180.000     1.500     197.000     9.03320e-02
62.430     180.000     43.000     168.000     9.78952e-02
62.430     180.000     68.000     328.000     4.83709e-01
62.430     180.000     51.500     292.000     1.78228e-01
62.430     180.000     48.000     195.000     1.17248e-01
62.430     180.000     37.000     315.000     1.78421e-01
62.430     180.000     51.500     345.000     5.89495e-01
62.430     180.000     17.000     71.000     1.05461e-01
62.430     180.000     6.000     147.000     8.35232e-02
62.430     180.000     85.000     133.000     4.49003e-01
62.430     180.000     30.500     52.000     1.49214e-01
62.430     180.000     29.500     4.000     2.23400e-01
62.430     180.000     24.500     227.000     9.25279e-02
62.430     180.000     81.500     90.000     3.85138e-01
62.430     180.000     33.000     46.000     1.65749e-01
62.430     180.000     23.000     322.000     1.38345e-01
62.430     180.000     19.500     239.000     9.28571e-02
62.430     180.000     32.000     145.000     8.00643e-02
62.430     180.000     16.000     118.000     8.14063e-02
62.430     180.000     17.500     174.000     8.09837e-02
62.430     180.000     52.000     291.000     1.77738e-01
62.430     180.000     25.500     233.000     9.40740e-02
62.430     180.000     72.000     131.000     2.33576e-01
62.430     180.000     2.500     314.000     1.00186e-01
62.430     180.000     66.500     289.000     2.45577e-01
62.430     180.000     68.000     145.000     2.04422e-01
62.430     180.000     8.500     33.000     1.18406e-01
62.430     180.000     60.500     125.000     1.44377e-01
62.430     180.000     30.000     58.000     1.39413e-01
62.430     180.000     25.500     344.000     1.76796e-01
62.430     180.000     37.000     147.000     8.46925e-02
62.430     180.000     5.500     103.000     9.45126e-02
62.430     180.000     36.500     230.000     1.02645e-01
62.430     180.000     9.000     261.000     9.57547e-02
62.430     180.000     26.500     78.000     1.08112e-01
62.430     180.000     27.500     48.000     1.47523e-01
62.430     180.000     9.500     87.000     9.34714e-02
62.430     180.000     77.000     76.000     3.34630e-01
62.430     180.000     43.500     345.000     3.72314e-01
62.430     180.000     84.500     179.000     5.07317e-01
62.430     180.000     12.000     241.000     9.31777e-02
62.430     180.000     72.000     294.000     3.07366e-01
62.430     180.000     49.500     334.000     3.58469e-01
62.430     180.000     44.500     284.000     1.44542e-01
62.430     180.000     78.500     213.000     3.53413e-01
62.430     180.000     20.000     351.000     1.54871e-01
62.430     180.000     46.000     233.000     1.18340e-01
62.430     180.000     49.000     123.000     1.04290e-01
62.430     180.000     0.500     269.000     9.80433e-02
62.430     180.000     28.000     62.000     1.28554e-01
62.430     180.000     33.500     334.000     2.11101e-01
62.430     180.000     77.500     324.000     5.96985e-01
62.430     180.000     22.500     132.000     7.83574e-02
62.430     180.000     5.500     258.000     9.47488e-02
62.430     180.000     80.000     325.000     6.73309e-01
62.430     180.000     86.000     252.000     4.20264e-01
62.430     180.000     90.000     319.000     7.31074e-01
62.430     180.000     55.000     89.000     1.45198e-01
62.430     180.000     50.500     304.000     2.02056e-01
62.430     180.000     73.000     238.000     2.50857e-01
62.430     180.000     76.500     197.000     3.32034e-01
62.430     180.000     38.500     135.000     8.58027e-02
62.430     180.000     64.500     228.000     1.85862e-01
62.430     180.000     41.000     353.000     3.74170e-01
62.430     180.000     45.500     145.000     9.79568e-02
62.430     180.000     77.000     325.000     5.95020e-01
62.430     180.000     86.000     76.000     4.67894e-01
62.430     180.000     55.000     165.000     1.32708e-01
62.430     180.000     48.500     49.000     2.14436e-01
62.430     180.000     32.500     292.000     1.26627e-01
62.430     180.000     25.000     68.000     1.16653e-01
62.430     180.000     62.000     127.000     1.51892e-01
62.430     180.000     12.000     271.000     9.43047e-02
62.430     180.000     0.500     164.000     9.16999e-02
62.430     180.000     11.500     305.000     1.00797e-01
62.430     180.000     42.500     162.000     9.51261e-02
62.430     180.000     18.500     256.000     9.44370e-02
62.430     180.000     81.500     282.000     4.01674e-01
62.430     180.000     35.000     7.000     2.79761e-01
62.430     180.000     76.000     47.000     4.62341e-01
62.430     180.000     53.000     140.000     1.16853e-01
62.430     180.000     1.500     326.000     9.49242e-02
62.430     180.000     53.500     310.000     2.38917e-01
62.430     180.000     63.000     354.000     1.00253e+00
62.430     180.000     38.000     296.000     1.44089e-01
62.430     180.000     19.500     260.000     9.49297e-02
62.430     180.000     56.000     22.000     4.77475e-01
62.430     180.000     65.500     158.000     1.90169e-01
62.430     180.000     18.500     168.000     7.98648e-02
62.430     180.000     76.500     337.000     7.44660e-01
62.430     180.000     89.000     172.000     4.28402e-01
62.430     180.000     85.000     90.000     4.38827e-01
62.430     180.000     86.000     353.000     1.08030e+00
62.430     180.000     5.000     273.000     9.97127e-02
62.430     180.000     35.500     116.000     8.71815e-02
62.430     180.000     45.000     13.000     4.33406e-01
62.430     180.000     2.000     94.000     9.79141e-02
62.430     180.000     86.000     5.000     1.08845e+00
62.430     180.000     67.000     264.000     2.08314e-01
62.430     180.000     88.000     123.000     3.83136e-01
62.430     180.000     81.000     208.000     4.07994e-01
62.430     180.000     82.000     224.000     4.05531e-01
62.430     180.000     89.500     76.000     4.19432e-01
62.430     180.000     42.500     148.000     9.25070e-02
62.430     180.000     16.500     318.000     1.14638e-01
62.430     180.000     23.000     86.000     9.88069e-02
62.430     180.000     68.500     312.000     3.58326e-01
62.430     180.000     10.500     352.000     1.19781e-01
62.430     180.000     3.000     245.000     9.23450e-02
62.430     180.000     29.500     307.000     1.36548e-01
62.430     180.000     54.000     347.000     7.78730e-01
62.430     180.000     31.500     52.000     1.51665e-01
62.430     180.000     32.500     254.000     1.03012e-01
62.430     180.000     32.000     6.000     2.48453e-01
62.430     180.000     14.000     127.000     8.01391e-02
62.430     180.000     39.000     92.000     1.07805e-01
62.430     180.000     78.000     4.000     1.06875e+00
62.430     180.000     25.000     44.000     1.45245e-01
62.430     180.000     57.000     278.000     1.74791e-01
62.430     180.000     55.500     201.000     1.42727e-01
62.430     180.000     3.000     116.000     9.31867e-02
62.430     180.000     70.500     22.000     6.41964e-01
62.430     180.000     71.500     205.000     2.55372e-01
59.587     180.000     29.000     122.000     6.61850e-02
59.587     180.000     84.500     58.000     5.31725e-01
59.587     180.000     6.000     152.000     7.74410e-02
59.587     180.000     10.500     134.000     6.89000e-02
59.587     180.000     24.500     180.000     6.24674e-02
59.587     180.000     59.000     134.000     1.12481e-01
59.587     180.000     21.500     129.000     6.36108e-02
59.587     180.000     6.500     342.000     7.77812e-02
59.587     180.000     56.500     350.000     9.61995e-01
59.587     180.000     34.000     231.000     7.75601e-02
59.587     180.000     31.500     324.000     1.34064e-01
59.587     180.000     3.500     197.000     7.92423e-02
59.587     180.000     74.000     126.000     2.15311e-01
59.587     180.000     39.500     41.000     1.63875e-01
59.587     180.000     33.500     61.000     1.18197e-01
59.587     180.000     29.000     107.000     7.41816e-02
59.587     180.000     25.000     3.000     1.51506e-01
59.587     180.000     70.500     230.000     1.83400e-01
59.587     180.000     54.000     88.000     1.19914e-01
59.587     180.000     39.000     344.000     2.42035e-01
59.587     180.000     82.000     31.000     6.19718e-01
59.587     180.000     71.500     233.000     1.90972e-01
59.587     180.000     88.000     244.000     4.49329e-01
59.587     180.000     82.500     34.000     6.05758e-01
59.587     180.000     85.000     302.000     4.97574e-01
59.587     180.000     78.000     218.000     2.83166e-01
59.587     180.000     35.000     95.000     8.50317e-02
59.587     180.000     53.500     178.000     9.97367e-02
59.587     180.000     57.000     273.000     1.30157e-01
59.587     180.000     67.000     23.000     4.49644e-01
59.587     180.000     70.000     239.000     1.77310e-01
59.587     180.000     83.500     155.000     4.40134e-01
59.587     180.000     15.500     14.000     1.11264e-01
59.587     180.000     86.000     32.000     7.31385e-01
59.587     180.000     39.500     24.000     2.29076e-01
59.587     180.000     11.000     309.000     7.98080e-02
59.587     180.000     41.000     214.000     8.14702e-02
59.587     180.000     3.500     169.000     7.77311e-02
59.587     180.000     28.500     169.000     6.20953e-02
59.587     180.000     58.500     187.000     1.18599e-01
59.587     180.000     6.000     61.000     8.35585e-02
59.587     180.000     31.500     290.000     9.52965e-02
59.587     180.000     0.500     150.000     7.72986e-02
59.587     180.000     79.500     304.000     3.70530e-01
59.587     180.000     2.500     300.000     7.94274e-02
59.587     180.000     28.000     55.000     1.17273e-01
59.587     180.000     85.500     308.000     5.44117e-01
59.587     180.000     34.500     248.000     8.11609e-02
59.587     180.000     3.000     342.000     7.72888e-02
59.587     180.000     8.500     349.000     8.22032e-02
59.587     180.000     87.500     146.000     5.25479e-01
59.587     180.000     50.000     88.000     1.10888e-01
59.587     180.000     59.500     7.000     9.36301e-01
59.587     180.000     48.500     82.000     1.15319e-01
59.587     180.000     48.000     114.000     8.67384e-02
59.587     180.000     18.000     329.000     9.97869e-02
59.587     180.000     44.500     57.000     1.46027e-01
59.587     180.000     13.500     62.000     9.42495e-02
59.587     180.000     38.500     2.000     3.09835e-01
59.587     180.000     13.500     127.000     6.83672e-02
59.587     180.000     7.000     209.000     7.41758e-02
59.587     180.000     0.500     242.000     8.06127e-02
59.587     180.000     76.000     243.000     2.33643e-01
59.587     180.000     56.500     142.000     1.03755e-01
59.587     180.000     79.000     193.000     3.27058e-01
59.587     180.000     72.500     174.000     2.19613e-01
59.587     180.000     70.000     303.000     2.46908e-01
59.587     180.000     15.000     42.000     1.07253e-01
59.587     180.000     53.000     61.000     1.58192e-01
59.587     180.000     5.500     215.000     7.84685e-02
59.587     180.000     30.500     228.000     7.48788e-02
59.587     180.000     83.000     121.000     3.81882e-01
59.587     180.000     55.000     84.000     1.27249e-01
59.587     180.000     4.500     294.000     7.78835e-02
59.587     180.000     71.000     282.000     2.07397e-01
59.587     180.000     8.000     349.000     8.06753e-02
59.587     180.000     21.500     77.000     8.86400e-02
59.587     180.000     85.000     310.000     5.40858e-01
59.587     180.000     47.500     123.000     8.28541e-02
59.587     180.000     6.500     48.000     8.94841e-02
59.587     180.000     57.500     181.000     1.14247e-01
59.587     180.000     2.000     88.000     8.62170e-02
59.587     180.000     29.000     195.000     6.74632e-02
59.587     180.000     11.500     84.000     8.32769e-02
59.587     180.000     68.500     121.000     1.63069e-01
59.587     180.000     45.000     52.000     1.56923e-01
59.587     180.000     46.000     181.000     8.18754e-02
59.587     180.000     33.000     100.000     8.01674e-02
59.587     180.000     19.000     102.000     7.52066e-02
59.587     180.000     75.000     201.000     2.46622e-01
59.587     180.000     65.500     61.000     2.13274e-01
59.587     180.000     8.000     359.000     8.33976e-02
59.587     180.000     79.000     234.000     2.83176e-01
59.587     180.000     37.000     307.000     1.21473e-01
59.587     180.000     76.000     106.000     2.35420e-01
59.587     180.000     41.000     256.000     8.99426e-02
59.587     180.000     28.000     183.000     6.38727e-02
59.587     180.000     80.000     225.000     3.09247e-01
59.587     180.000     14.500     130.000     6.69138e-02
59.587     180.000     58.500     281.000     1.43210e-01
59.587     180.000     30.500     37.000     1.48016e-01
59.587     180.000     30.500     303.000     1.03318e-01
59.587     180.000     54.500     13.000     7.39651e-01
59.587     180.000     7.500     75.000     8.77801e-02
59.587     180.000     88.000     91.000     4.21172e-01
59.587     180.000     0.000     148.000     7.77374e-02
59.587     180.000     70.000     318.000     3.05228e-01
59.587     180.000     21.500     257.000     7.50127e-02
59.587     180.000     31.500     150.000     6.21903e-02
59.587     180.000     52.000     208.000     9.93868e-02
59.587     180.000     47.500     82.000     1.13475e-01
59.587     180.000     8.500     60.000     9.31261e-02
59.587     180.000     10.000     341.000     8.48726e-02
59.587     180.000     80.000     143.000     3.28200e-01
59.587     180.000     57.000     60.000     1.74180e-01
59.587     180.000     52.500     338.000     3.62341e-01
59.587     180.000     67.000     90.000     1.69597e-01
59.587     180.000     87.000     246.000     4.41566e-01
59.587     180.000     30.000     339.000     1.56147e-01
59.587     180.000     72.500     280.000     2.16944e-01
59.587     180.000     52.500     325.000     2.33282e-01
59.587     180.000     56.500     209.000     1.13071e-01
59.587     180.000     7.000     211.000     7.42634e-02
59.587     180.000     16.000     88.000     8.03881e-02
59.587     180.000     26.500     244.000     7.50401e-02
59.587     180.000     77.500     75.000     3.01515e-01
59.587     180.000     69.000     107.000     1.67268e-01
59.587     180.000     40.500     108.000     7.95378e-02
59.587     180.000     71.000     232.000     1.87096e-01
59.587     180.000     69.000     211.000     1.79727e-01
59.587     180.000     51.500     248.000     1.04744e-01
59.587     180.000     54.500     169.000     1.01048e-01
59.587     180.000     12.500     297.000     7.89745e-02
59.587     180.000     66.500     266.000     1.62386e-01
59.587     180.000     55.000     112.000     1.02770e-01
59.587     180.000     25.000     1.000     1.50198e-01
59.587     180.000     0.000     134.000     7.73246e-02
59.587     180.000     18.500     323.000     9.63143e-02
59.587     180.000     36.000     24.000     2.06448e-01
59.587     180.000     67.000     286.000     1.86833e-01
59.587     180.000     49.000     233.000     9.65928e-02
59.587     180.000     53.500     116.000     9.74981e-02
59.587     180.000     83.000     333.000     6.54477e-01
59.587     180.000     37.000     326.000     1.61304e-01
59.587     180.000     37.500     313.000     1.32930e-01
59.587     180.000     76.000     341.000     5.57540e-01
59.587     180.000     82.500     196.000     4.11860e-01
59.587     180.000     22.000     35.000     1.27001e-01
59.587     180.000     43.500     147.000     7.33443e-02
59.587     180.000     82.500     95.000     3.67512e-01
59.587     180.000     50.500     217.000     9.77230e-02
59.587     180.000     14.500     338.000     9.63536e-02
59.587     180.000     57.000     96.000     1.20359e-01
59.587     180.000     76.000     210.000     2.58123e-01
59.587     180.000     54.500     34.000     2.53458e-01
59.587     180.000     70.500     128.000     1.81151e-01
59.587     180.000     1.500     324.000     7.74143e-02
59.587     180.000     31.000     207.000     7.07242e-02
59.587     180.000     17.000     88.000     8.05147e-02
59.587     180.000     32.500     164.000     6.33691e-02
59.587     180.000     31.500     274.000     8.65331e-02
59.587     180.000     15.000     248.000     7.28937e-02
59.587     180.000     72.500     198.000     2.17605e-01
59.587     180.000     66.500     128.000     1.50213e-01
59.587     180.000     21.500     254.000     7.45851e-02
59.587     180.000     4.500     242.000     7.86285e-02
59.587     180.000     1.000     289.000     7.92229e-02
59.587     180.000     60.500     52.000     2.12567e-01
59.587     180.000     46.000     141.000     7.73785e-02
59.587     180.000     54.500     49.000     1.95046e-01
59.587     180.000     53.500     187.000     1.00939e-01
59.587     180.000     79.500     55.000     4.01387e-01
59.587     180.000     69.000     8.000     8.59368e-01
59.587     180.000     34.000     242.000     7.94256e-02
59.587     180.000     68.000     162.000     1.71555e-01
59.587     180.000     52.500     267.000     1.13994e-01
59.587     180.000     41.500     20.000     2.71918e-01
59.587     180.000     10.500     288.000     7.63311e-02
59.587     180.000     15.500     13.000     1.11229e-01
59.587     180.000     9.000     270.000     7.82069e-02
59.587     180.000     67.000     177.000     1.66436e-01
59.587     180.000     35.000     80.000     9.83012e-02
59.587     180.000     72.500     145.000     2.07178e-01
59.587     180.000     13.500     304.000     8.11365e-02
59.587     180.000     58.500     257.000     1.25681e-01
59.587     180.000     60.000     282.000     1.49937e-01
59.587     180.000     41.500     155.000     7.07997e-02
59.587     180.000     78.000     68.000     3.27474e-01
59.587     180.000     49.500     211.000     9.48764e-02
59.587     180.000     21.500     29.000     1.33926e-01
59.587     180.000     2.500     107.000     8.42446e-02
59.587     180.000     43.000     88.000     9.95042e-02
59.587     180.000     32.500     94.000     8.40758e-02
59.587     180.000     89.000     228.000     4.71738e-01
59.587     180.000     19.000     97.000     7.75224e-02
59.587     180.000     36.500     87.000     9.33113e-02
59.587     180.000     44.000     248.000     9.16034e-02
59.587     180.000     0.500     160.000     7.74330e-02
59.587     180.000     47.000     249.000     9.65951e-02
59.587     180.000     63.500     189.000     1.44075e-01
59.587     180.000     59.500     308.000     1.96581e-01
59.587     180.000     51.500     256.000     1.06914e-01
59.587     180.000     71.500     264.000     1.92012e-01
59.587     180.000     72.500     306.000     2.79752e-01
59.587     180.000     72.000     208.000     2.07952e-01
59.587     180.000     1.000     307.000     7.90521e-02
59.587     180.000     8.500     242.000     7.33986e-02
59.587     180.000     20.500     59.000     1.03047e-01
59.587     180.000     57.000     232.000     1.15689e-01
59.587     180.000     83.000     114.000     3.74833e-01
59.587     180.000     20.000     312.000     9.18714e-02
59.587     180.000     18.500     79.000     8.57698e-02
59.587     180.000     70.000     146.000     1.82253e-01
59.587     180.000     76.000     2.000     8.03447e-01
59.587     180.000     2.000     29.000     8.17681e-02
59.587     180.000     3.000     124.000     8.03296e-02
59.587     180.000     70.000     302.000     2.44095e-01
59.587     180.000     22.000     352.000     1.30170e-01
59.587     180.000     52.000     124.000     9.17568e-02
59.587     180.000     60.000     193.000     1.26446e-01
59.587     180.000     49.500     60.000     1.50642e-01
59.587     180.000     32.500     43.000     1.39819e-01
59.587     180.000     31.000     104.000     7.67350e-02
59.587     180.000     19.500     66.000     9.56767e-02
59.587     180.000     69.000     63.000     2.31702e-01
59.587     180.000     15.500     262.000     7.39355e-02
59.587     180.000     9.000     225.000     6.94966e-02
59.587     180.000     12.000     318.000     8.23360e-02
59.587     180.000     76.500     317.000     3.81318e-01
59.587     180.000     19.000     349.000     1.17367e-01
59.587     180.000     50.500     228.000     9.89031e-02
59.587     180.000     52.000     36.000     2.28569e-01
59.587     180.000     88.000     257.000     4.35730e-01
59.587     180.000     48.500     255.000     1.00908e-01
59.587     180.000     70.500     93.000     1.89446e-01
59.587     180.000     59.500     65.000     1.72734e-01
59.587     180.000     83.000     32.000     6.38112e-01
59.587     180.000     43.500     128.000     7.54195e-02
59.587     180.000     60.000     287.000     1.55555e-01
59.587     180.000     21.500     189.000     6.36070e-02
59.587     180.000     81.500     318.000     4.91924e-01
59.587     180.000     48.500     254.000     1.00701e-01
59.587     180.000     89.500     336.000     8.76120e-01
59.587     180.000     84.000     338.000     7.34348e-01
59.587     180.000     67.000     121.000     1.52569e-01
59.587     180.000     28.000     303.000     9.92918e-02
59.587     180.000     22.000     178.000     6.19806e-02
59.587     180.000     38.000     267.000     9.02703e-02
59.587     180.000     36.500     272.000     9.06983e-02
59.587     180.000     26.000     288.000     8.74562e-02
59.587     180.000     28.000     104.000     7.52493e-02
59.587     180.000     6.500     113.000     8.09794e-02
59.587     180.000     41.500     261.000     9.22842e-02
59.587     180.000     10.000     17.000     9.51101e-02
59.587     180.000     40.000     136.000     6.96823e-02
59.587     180.000     79.500     114.000     2.94230e-01
59.587     180.000     28.000     88.000     8.59448e-02
59.587     180.000     46.500     185.000     8.36562e-02
59.587     180.000     78.500     218.000     2.92383e-01
59.587     180.000     59.000     139.000     1.12303e-01
59.587     180.000     9.500     300.000     8.11027e-02
59.587     180.000     17.500     260.000     7.40972e-02
59.587     180.000     10.500     220.000     6.76377e-02
59.587     180.000     4.500     24.000     8.34004e-02
59.587     180.000     71.500     211.000     2.01624e-01
59.587     180.000     72.000     28.000     4.41444e-01
59.587     180.000     80.500     343.000     6.66690e-01
59.587     180.000     37.000     113.000     7.38440e-02
59.587     180.000     90.000     96.000     4.03995e-01
59.587     180.000     86.000     158.000     5.18216e-01
59.587     180.000     34.000     10.000     2.31226e-01
59.587     180.000     5.000     250.000     7.85941e-02
59.587     180.000     9.500     167.000     6.70279e-02
59.587     180.000     26.500     189.000     6.51213e-02
59.587     180.000     90.000     44.000     6.71486e-01
59.587     180.000     41.500     223.000     8.36859e-02
59.587     180.000     5.000     280.000     7.84966e-02
59.587     180.000     81.000     321.000     4.98327e-01
59.587     180.000     55.500     247.000     1.13878e-01
59.587     180.000     58.500     204.000     1.19202e-01
59.587     180.000     8.000     271.000     7.78235e-02
59.587     180.000     14.000     248.000     7.29269e-02
59.587     180.000     48.000     110.000     8.83170e-02
59.587     180.000     3.000     198.000     7.94293e-02
59.587     180.000     43.000     51.000     1.53581e-01
59.587     180.000     29.500     28.000     1.61935e-01
59.587     180.000     63.000     115.000     1.31140e-01
59.587     180.000     51.500     29.000     2.78709e-01
59.587     180.000     84.500     258.000     3.79752e-01
59.587     180.000     71.500     95.000     1.94705e-01
59.587     180.000     50.500     51.000     1.75818e-01
59.587     180.000     35.500     84.000     9.50510e-02
59.587     180.000     27.500     244.000     7.54767e-02
59.587     180.000     33.000     263.000     8.37868e-02
59.587     180.000     34.500     286.000     9.64779e-02
59.587     180.000     50.500     93.000     1.07574e-01
59.587     180.000     50.500     269.000     1.11165e-01
59.587     180.000     41.000     85.000     1.00075e-01
59.587     180.000     39.500     258.000     8.86972e-02
59.587     180.000     48.500     311.000     1.61848e-01
59.587     180.000     2.000     153.000     7.73869e-02
59.587     180.000     37.500     71.000     1.10053e-01
59.587     180.000     4.000     32.000     8.35357e-02
59.587     180.000     3.500     149.000     7.74177e-02
59.587     180.000     72.500     343.000     5.47706e-01
59.587     180.000     61.500     116.000     1.23920e-01
59.587     180.000     78.000     45.000     4.19321e-01
59.587     180.000     83.500     145.000     4.25225e-01
59.587     180.000     16.500     59.000     9.83924e-02
59.587     180.000     1.000     251.000     8.15233e-02
59.587     180.000     71.500     121.000     1.88148e-01
59.587     180.000     61.000     275.000     1.44907e-01
59.587     180.000     76.500     245.000     2.39047e-01
59.587     180.000     74.000     332.000     4.48325e-01
59.587     180.000     65.000     65.000     1.98940e-01
59.587     180.000     1.000     268.000     8.31172e-02
59.587     180.000     32.000     341.000     1.72383e-01
59.587     180.000     13.000     6.000     1.02728e-01
59.587     180.000     32.000     290.000     9.59978e-02
59.587     180.000     30.500     248.000     7.80008e-02
59.587     180.000     8.000     174.000     6.97584e-02
59.587     180.000     45.500     80.000     1.12326e-01
59.587     180.000     20.500     82.000     8.48328e-02
59.587     180.000     60.500     161.000     1.23947e-01
59.587     180.000     17.500     230.000     7.16103e-02
59.587     180.000     51.500     50.000     1.81329e-01
59.587     180.000     11.000     353.000     9.31215e-02
59.587     180.000     46.500     64.000     1.36110e-01
59.587     180.000     1.000     168.000     7.76132e-02
59.587     180.000     6.500     108.000     8.61475e-02
59.587     180.000     6.000     284.000     7.79919e-02
59.587     180.000     48.000     270.000     1.06759e-01
59.587     180.000     24.000     107.000     7.28973e-02
59.587     180.000     15.000     135.000     6.54012e-02
59.587     180.000     86.000     128.000     4.70000e-01
59.587     180.000     4.000     339.000     7.73590e-02
59.587     180.000     35.000     316.000     1.31855e-01
59.587     180.000     9.500     329.000     8.07547e-02
59.587     180.000     34.000     155.000     6.36164e-02
59.587     180.000     23.500     241.000     7.35056e-02
59.587     180.000     73.500     95.000     2.14044e-01
59.587     180.000     26.500     275.000     8.27129e-02
59.587     180.000     32.000     241.000     7.77505e-02
59.587     180.000     13.000     80.000     8.50877e-02
59.587     180.000     10.500     336.000     8.42788e-02
59.587     180.000     33.500     315.000     1.25856e-01
59.587     180.000     16.000     29.000     1.19800e-01
59.587     180.000     3.500     119.000     7.95956e-02
59.587     180.000     35.500     315.000     1.31374e-01
59.587     180.000     12.500     117.000     7.12686e-02
59.587     180.000     51.000     280.000     1.20677e-01
59.587     180.000     75.500     300.000     2.94870e-01
59.587     180.000     78.000     24.000     5.79827e-01
59.587     180.000     55.000     149.000     9.89375e-02
59.587     180.000     78.500     355.000     7.30947e-01
59.587     180.000     57.500     123.000     1.07404e-01
59.587     180.000     42.000     266.000     9.50392e-02
59.587     180.000     48.500     161.000     8.35067e-02
59.587     180.000     86.000     140.000     4.90382e-01
59.587     180.000     72.500     108.000     1.95972e-01
59.587     180.000     34.500     12.000     2.32734e-01
59.587     180.000     26.500     212.000     6.98301e-02
59.587     180.000     14.000     296.000     7.98565e-02
59.587     180.000     53.000     74.000     1.36273e-01
59.587     180.000     2.500     220.000     7.99014e-02
59.587     180.000     74.000     75.000     2.53275e-01
59.587     180.000     36.000     25.000     2.02462e-01
59.587     180.000     31.500     213.000     7.21864e-02
59.587     180.000     66.000     210.000     1.58420e-01
59.587     180.000     90.000     28.000     8.89668e-01
59.587     180.000     60.500     135.000     1.18456e-01
59.587     180.000     59.500     312.000     2.09378e-01
59.587     180.000     88.500     44.000     6.67530e-01
59.587     180.000     14.000     245.000     7.27848e-02
59.587     180.000     65.500     334.000     3.91175e-01
59.587     180.000     7.000     43.000     8.67042e-02
59.587     180.000     67.500     270.000     1.71126e-01
59.587     180.000     32.000     234.000     7.64390e-02
59.587     180.000     55.000     335.000     3.34240e-01
59.587     180.000     45.000     111.000     8.31610e-02
59.587     180.000     87.500     150.000     5.31219e-01
59.587     180.000     46.000     84.000     1.08250e-01
59.587     180.000     53.000     164.000     9.56145e-02
59.587     180.000     34.500     28.000     1.83943e-01
59.587     180.000     66.000     289.000     1.87198e-01
59.587     180.000     5.500     204.000     7.85675e-02
59.587     180.000     55.500     105.000     1.07265e-01
59.587     180.000     27.500     23.000     1.64632e-01
59.587     180.000     0.500     271.000     8.17710e-02
59.587     180.000     29.500     8.000     1.84577e-01
59.587     180.000     25.000     20.000     1.56147e-01
59.587     180.000     15.000     66.000     9.38715e-02
59.587     180.000     87.500     169.000     5.49271e-01
59.587     180.000     71.000     261.000     1.86656e-01
59.587     180.000     17.500     143.000     6.17374e-02
59.587     180.000     84.000     275.000     3.81586e-01
59.587     180.000     0.000     309.000     7.78279e-02
59.587     180.000     59.500     122.000     1.14733e-01
