# This data is brightness observations of selected
# Starlink v1.5 satellites by the Pomenis observatory
# All data was collected at Mount Lemmon, Arizona
# (32.4434° N, 110.7881° W)
# All observations in this data correspond to
# satellites with the same brightness configuration
# A list of satellites with this brightness configuration
# is given in brightness_config_list.csv
# See Satellite Optical Brightness (Fankhauser et. al 2023)
# for more information
#
# ------------ Units -----------------
# Observation Time : UTC
# Satellite Height : kilometers
# Satellite Altitude : degrees (HCS)
# Satellite Azimuth : degrees (HCS)

observation_time,satellite_height,satellite_altitude,satellite_azimuth,ab_magnitude
2022-06-03T11:03:50,581.4192527,50.54097451,143.9454637,6.55337577
2022-06-03T10:34:16,582.3354569,34.29255251,69.54674271,6.839187485
2022-06-03T10:26:12,539.4557907,23.52790631,115.1509355,7.836597278
2022-06-03T10:06:56,539.9299599,38.01662493,115.0573878,6.843837589
2022-06-03T10:15:15,540.7481925,62.29708103,336.0566747,5.500377052
2022-06-03T10:30:37,539.0027387,25.9759961,143.38209,6.964228923
2022-06-03T11:20:47,540.5165391,86.88216837,334.0323775,5.742867957
2022-06-03T10:44:52,540.0913821,74.51584276,262.9985701,5.152313902
2022-06-03T10:51:52,541.0960141,41.97155342,24.64163971,6.583080095
2022-06-03T10:53:37,540.0375124,44.77440861,109.268195,6.694170542
2022-06-03T10:36:30,539.5934543,30.77037085,134.3192859,7.306357547
2022-06-03T11:17:44,539.8144062,32.27909183,131.8590755,7.833799497
2022-06-03T10:20:12,541.4421867,42.02224967,145.9980395,6.132563743
2022-06-04T04:12:57,542.3175133,46.66475983,14.74076543,5.625829859
2022-06-04T04:30:17,541.7429586,72.29347524,80.99834101,6.931091393
2022-06-04T04:24:48,541.9383572,63.66958539,70.6098618,4.737696156
2022-06-04T04:35:12,542.0117842,73.02786275,331.434641,5.548680079
2022-06-04T04:21:02,542.7854483,26.36179374,29.07276365,6.757649548
2022-06-04T04:02:20,542.4406737,39.57473955,37.84995595,6.838842725
2022-06-04T03:57:54,541.1287388,32.66474797,213.1226568,5.990754699
2022-06-04T04:19:44,540.6358362,20.17209844,224.9608448,7.286472694
2022-06-04T03:52:56,540.9709583,32.12818072,193.920958,5.861289001
2022-06-05T05:21:18,541.4007151,34.66447223,338.6829026,5.817986617
2022-06-05T05:26:44,541.369526,31.76206337,334.2772888,4.860750948
2022-06-05T04:05:55,541.395459,44.24673252,112.9508121,5.084142689
2022-06-05T04:17:50,542.6013836,36.62438928,23.97618878,6.582035415
2022-06-05T04:32:07,541.4554448,59.23307766,248.1157775,6.028434859
2022-06-05T04:36:49,541.6936659,40.19416271,278.3306551,6.627822516
2022-06-05T04:13:51,541.9575646,28.86311366,73.73366258,7.935917
2022-06-05T04:01:28,541.8495605,50.54573861,94.98488331,4.969929661
2022-06-05T03:38:35,541.8712077,27.56805939,84.18885748,5.549600953
2022-06-05T04:23:42,542.4831723,42.66510257,36.8354244,6.358540454
2022-06-05T04:07:02,542.4902466,30.48851018,34.28613336,7.277680059
2022-06-05T03:33:02,542.1076256,25.6609211,79.42918452,5.795369748
2022-06-05T03:26:39,542.4441843,28.47330861,55.95855811,6.106779174
2022-06-05T03:54:16,541.9584996,48.82072174,73.28643213,5.355209934
2022-06-05T03:28:51,540.9195376,36.64658267,199.8712993,6.505516662
2022-06-05T11:10:50,581.4619117,36.06748074,245.9661646,4.94402341
2022-06-05T10:03:25,539.9520712,35.57056176,102.5315268,6.807992674
2022-06-05T09:58:00,541.3045463,35.1551207,330.6230545,7.385766513
2022-06-05T10:14:28,540.009798,44.18555539,91.78266231,6.594134754
2022-06-05T10:53:42,541.4722714,36.62756343,20.17134616,6.613055005
2022-06-05T10:19:06,540.1719556,58.89884137,139.1865886,5.828533571
2022-06-05T10:49:14,540.7215407,26.50167536,302.7368596,6.812546887
2022-06-05T10:12:37,541.1126494,35.91832031,23.32973893,6.23005251
2022-06-05T10:16:01,539.4993208,20.74163373,134.5396362,7.436631254
2022-06-05T11:22:27,540.4707669,76.53617859,327.3111419,6.164320996
2022-06-05T11:04:32,540.1493528,20.01688738,92.69149635,7.383287196
2022-06-05T10:57:17,539.2912097,21.792743,131.2547723,8.137516788
2022-06-05T10:34:03,539.2097349,31.90267018,135.0947243,6.959308886
2022-06-05T11:14:22,539.8195869,31.6119811,115.5686355,7.567539362
2022-06-05T11:08:48,539.7250668,28.05022329,118.8231852,7.952006807
2022-06-06T05:28:40,541.6525888,21.36797468,321.6300721,5.747419989
2022-06-06T04:12:48,541.0583135,36.72044749,55.33762062,6.400542921
2022-06-06T04:37:45,540.2126748,40.888223,259.9099538,6.819575945
2022-06-06T05:11:13,541.0211978,26.12411353,297.6658756,7.100046435
2022-06-06T04:48:48,540.6999596,34.44667917,273.1698353,6.779059348
2022-06-06T05:17:30,541.2853784,25.76091522,318.2904549,5.465578577
2022-06-06T03:55:29,541.8972022,63.80586002,311.8761605,5.300131894
2022-06-06T04:34:01,541.3549881,31.55253816,250.680709,7.346577408
2022-06-06T04:26:08,541.9925878,74.963913,38.16264285,5.657229907
2022-06-06T04:10:26,541.899172,42.72901748,83.15143163,5.231199025
2022-06-06T04:22:48,541.5255497,38.14337618,263.762771,7.024432978
2022-06-06T03:40:50,541.5367284,39.30252645,109.6159969,5.158871865
2022-06-06T03:28:53,542.0898411,46.57604219,64.06362606,5.641031765
2022-06-06T03:23:25,542.2330448,41.04522302,62.59375198,5.269186426
2022-06-06T04:41:26,540.9278953,28.04691888,235.5695689,5.647295263
2022-06-06T03:35:12,541.7636758,38.67762539,99.26567061,4.806540667
2022-06-06T03:50:38,541.9628743,81.49859573,67.3203727,5.457566095
2022-06-06T04:47:05,542.9645405,22.18561014,25.73395889,5.941582352
2022-06-06T04:52:51,542.7944427,24.71140572,29.93427242,0.720663293
2022-06-06T09:42:05,583.6919287,23.63026081,34.36939203,4.980617248
2022-06-06T09:35:14,583.6389628,21.18073459,41.21032242,5.769061786
2022-06-06T11:08:22,580.5773358,24.35373094,230.4776206,5.012078441
2022-06-06T10:47:09,541.7922355,20.19812815,331.1814284,8.244637608
2022-06-06T09:49:37,541.781152,26.82235802,337.1415566,7.155720477
2022-06-06T10:19:46,541.3189224,31.02471313,341.756535,6.877805911
2022-06-06T10:15:54,540.3369257,84.66004231,254.0935932,5.016825747
2022-06-06T10:10:42,540.5000799,77.12915913,80.31048652,5.480167623
2022-06-06T10:07:59,540.844418,41.86194222,317.2099936,6.774145307
2022-06-06T11:02:11,540.6278514,64.37235391,261.8166476,5.070574158
2022-06-06T10:57:36,540.9175161,68.20300847,27.5466637,6.040811916
2022-06-06T10:02:33,539.9667786,24.5813279,115.9956729,7.638322057
2022-06-06T10:43:23,539.5205135,25.98646038,123.4802675,7.80591757
2022-06-06T11:20:49,539.7844317,48.7718749,192.8758871,5.177082925
2022-06-06T11:11:40,540.3918094,41.10673468,85.89948595,6.776361022
2022-06-06T11:12:53,539.3568451,20.35960401,137.1641781,8.132783314
2022-06-06T11:24:28,539.3720754,27.01528663,124.7270759,7.741105879
2022-06-07T04:13:08,540.3191137,56.79957043,276.8576453,6.015823748
2022-06-07T04:24:26,540.8479437,47.82774042,305.0160167,5.604586641
2022-06-07T04:22:12,541.8868961,53.18758436,289.2929953,5.582248059
2022-06-07T04:02:21,541.4364545,37.89248089,117.2570371,6.165578703
2022-06-07T03:56:44,541.3871681,37.95105021,107.0935467,5.102837629
2022-06-07T04:07:00,541.7934464,63.44242436,112.1199458,4.893354849
2022-06-07T03:42:06,541.6521781,69.99869586,194.0241554,5.698473198
2022-06-08T04:17:03,539.2400669,39.73854672,226.6087721,6.825526052
2022-06-08T04:13:03,539.6864914,81.78972024,92.80605653,5.611266112
2022-06-08T03:43:28,540.5754092,60.00026911,22.91119083,6.1118707
2022-06-08T03:59:18,540.5050558,52.38101386,307.9156319,5.769470606
2022-06-08T04:43:45,541.7848195,22.0772959,323.7207338,5.5339687
2022-06-08T03:52:48,540.2220427,42.85173508,258.2754566,7.075612869
2022-06-08T03:49:28,540.6090087,44.26963161,21.58436148,6.67418361
2022-06-08T04:46:31,540.2046626,35.73355703,278.9346353,6.563006323
2022-06-08T05:13:51,541.6930219,25.85073557,324.5296214,4.971854284
2022-06-08T04:56:48,540.3624115,34.708112,307.2697394,5.863094926
2022-06-08T05:08:04,541.241725,28.54914092,316.3480801,5.687438186
2022-06-08T04:30:34,540.8932135,44.56512404,17.95434291,6.506079175
2022-06-08T05:01:16,540.4831351,24.92318207,281.9542759,7.627824104
2022-06-08T06:00:43,541.8815414,22.70264352,328.7626775,7.456857475
2022-06-08T03:23:32,541.139566,37.71992645,156.264559,5.009838165
2022-06-08T03:56:42,542.1970961,48.45442276,302.490698,5.783028701
2022-06-08T03:40:01,542.1341263,43.69136435,334.564539,6.599797574
2022-06-08T03:34:08,541.2393953,40.3053582,182.1967065,5.727931479
2022-06-08T09:43:13,582.8205093,45.50642638,14.63884475,6.112911902
2022-06-08T09:36:03,582.7695058,39.33425263,24.32680166,5.7310147
2022-06-08T09:15:18,582.6313155,27.12077707,58.28452805,7.202715468
2022-06-08T09:28:48,583.4227919,33.15393726,29.40984668,5.062537345
2022-06-08T10:31:04,541.3222389,23.16620317,303.587064,7.420453072
2022-06-08T10:10:22,541.37471,34.38683349,343.393396,7.083145422
2022-06-08T09:56:44,542.0520057,22.54209094,334.3624755,7.558142093
2022-06-08T11:06:09,542.2306864,31.61945342,74.94474304,7.011979663
2022-06-08T10:49:39,542.3809828,23.59890171,66.613792,6.256029565
2022-06-08T11:11:48,542.1644418,33.19674134,83.04055066,6.753382251
2022-06-08T11:00:15,542.417058,31.24755335,61.09027421,6.32141296
2022-06-08T11:18:59,542.3746231,21.42548263,332.6237367,7.682034456
2022-06-08T10:12:36,540.6600701,69.48932719,35.93192048,5.571764902
2022-06-08T10:45:50,539.9827705,26.47201144,101.1962632,7.295694152
2022-06-08T10:04:25,540.2381177,26.90630233,108.8265781,6.854496401
2022-06-08T10:15:10,539.8172526,35.74011452,112.6439748,6.624561075
2022-06-08T09:59:45,540.3466525,20.19668016,93.2799856,7.651453274
2022-06-08T11:12:59,540.5400235,51.30949316,90.47358721,6.514839358
2022-06-08T10:08:21,540.1314563,74.53441148,60.80900476,5.324083557
2022-06-08T10:52:13,539.8143726,48.54344123,229.8693144,4.480143206
2022-06-08T11:01:26,539.8641957,44.0357309,125.7769902,6.967104481
2022-06-08T10:56:16,540.0305643,37.35243413,113.2868611,6.816822524
2022-06-09T05:06:08,539.8490751,30.64590928,272.5447615,7.088723923
2022-06-09T04:37:10,540.8629454,33.85541043,311.6855639,5.963662108
2022-06-09T04:52:21,541.0222028,35.21400186,20.47263213,6.764059702
2022-06-09T05:04:38,541.6269316,20.29495661,312.8510061,6.245222382
2022-06-09T04:48:19,540.6532337,27.55566877,316.5124467,5.417340629
2022-06-09T04:28:50,539.9713052,79.75575998,127.3770421,4.820106758
2022-06-09T04:30:54,540.2921617,32.87824751,285.5129071,6.811029404
2022-06-09T05:13:25,541.0249182,35.6697614,333.8229564,5.295220121
2022-06-09T04:42:30,540.8014607,29.83808498,306.9172083,6.316305346
2022-06-09T04:56:30,540.4196811,52.82418725,321.275299,5.154626829
2022-06-09T04:44:36,539.506854,53.43088579,255.6299702,6.203324703
2022-06-09T05:01:51,540.4372825,46.55843452,312.9031064,5.625547299
2022-06-09T04:22:56,540.162345,63.94293865,171.6568343,4.750499086
2022-06-09T03:55:22,539.3880855,33.25837363,143.1770385,5.116091222
2022-06-09T05:20:34,541.2765636,30.55844336,337.5721257,5.72629165
2022-06-09T03:49:37,539.0390522,28.15460348,147.7272326,5.465944117
2022-06-09T04:01:10,541.0444957,32.44980794,189.4508364,5.590221241
2022-06-09T04:15:39,542.2660505,40.79543955,23.04547647,6.665047307
2022-06-09T04:21:24,542.2059373,47.4359157,30.88231453,6.561384829
2022-06-09T04:27:02,542.1188263,54.4747353,36.0142593,6.288906895
2022-06-09T03:29:54,542.3976694,35.53267,56.83441855,6.06635582
2022-06-09T03:46:55,541.8457879,43.42140007,86.835156,5.124796698
2022-06-09T04:02:13,542.1076736,70.15170053,351.6496709,5.723630384
2022-06-09T04:40:08,541.8498518,33.64877489,266.8370357,7.251835085
2022-06-13T03:29:49,540.8477306,24.11790587,327.801694,6.227450922
2022-06-13T04:03:52,540.8711007,21.88235222,291.108525,7.153288891
2022-06-13T03:40:26,541.2979701,20.07297582,318.882218,5.870496012
2022-06-13T04:26:36,540.0736367,89.36821394,237.7487991,5.206228034
2022-06-13T05:10:42,540.7641085,32.95801394,315.1973268,4.843068555
2022-06-13T05:27:12,541.1674157,24.23074634,315.7829499,6.119334137
2022-06-13T05:04:14,540.1239421,30.98129442,283.7331888,7.095800644
2022-06-13T04:44:23,540.9614091,39.76926608,16.43717432,6.595803075
2022-06-13T03:52:31,539.043219,32.12649478,165.5720356,4.72179931
2022-06-13T04:39:01,541.1057156,39.14516787,25.93010753,6.283412515
2022-06-13T04:34:28,540.633855,28.51279923,298.0443529,6.367131871
2022-06-13T04:22:09,540.1682243,48.44033641,54.52251423,5.906133032
2022-06-13T03:51:09,540.4004177,79.63851853,358.5640321,5.697408623
2022-06-13T04:17:48,540.159287,37.58423599,284.3633252,6.323366315
2022-06-13T03:56:04,541.5036997,29.67488453,336.7494069,7.189047797
2022-06-13T03:47:06,540.9775386,46.71504075,213.0464064,6.212159846
2022-06-13T04:15:04,541.0353084,22.93258363,213.9313984,6.299452249
2022-06-13T03:34:23,540.7997616,21.67482562,203.9065576,7.068508197
2022-06-13T10:01:21,539.9894141,20.63825775,116.9162666,7.800198691
2022-06-13T10:17:06,539.6217764,30.1545714,137.3871743,7.036695697
2022-06-13T10:12:03,539.7902387,26.90086303,123.5428592,7.306186433
2022-06-13T09:04:13,542.6347047,28.83685544,36.12559608,5.95370537
2022-06-13T09:15:02,542.6794331,34.96327615,28.17329812,5.240248922
2022-06-13T09:46:35,542.4350117,25.58757831,69.98685573,7.467331861
2022-06-13T08:47:17,543.1770812,21.37355906,28.66967092,5.153348928
2022-06-13T09:56:15,542.7843126,36.55930557,31.52897148,5.577361703
2022-06-13T09:20:39,542.3853757,39.42902455,30.56558139,7.015823209
2022-06-13T09:28:50,542.9282934,22.27246655,37.26088052,5.039966659
2022-06-13T09:50:32,543.0432068,31.92821458,24.18797149,5.757281912
2022-06-13T10:30:11,541.7174705,65.91707108,111.2813204,6.111682029
2022-06-13T10:23:20,542.5293437,51.67802806,344.305385,6.518716759
2022-06-13T11:19:53,541.2852208,28.38611267,213.663572,5.360078533
2022-06-13T09:39:37,542.9124682,26.68220847,30.71000056,5.203582612
2022-06-13T10:55:28,542.0998153,38.77996419,99.56579702,7.173234957
2022-06-13T09:34:47,542.2953026,20.16641945,333.0917386,7.384130081
2022-06-13T09:59:11,541.7690106,26.03959811,330.7412321,7.901683471
2022-06-13T10:34:43,541.6663112,28.003256,328.87235,7.806718519
2022-06-13T10:32:00,542.5579226,34.17589578,35.07796721,6.069232469
2022-06-13T10:57:56,542.3468492,22.20686547,67.95056041,5.813661489
2022-06-13T10:51:55,542.545513,22.15568311,56.29894648,6.27041038
2022-06-13T11:03:07,542.5636943,26.13478697,63.52941889,6.386125271
2022-06-13T11:08:14,542.5887967,31.01239222,54.23839475,5.667762546
2022-06-13T11:05:18,540.636702,28.83143221,88.97394906,7.282438524
2022-06-13T11:09:17,540.1767612,41.1949022,139.9969615,6.9967461
2022-06-13T10:46:57,539.5681715,23.59349618,141.3912215,7.264641911
2022-06-13T10:07:29,540.1746671,21.41108895,102.454692,7.85861844
2022-06-13T11:22:21,540.442705,37.91092444,264.6386221,5.147859878
2022-06-14T04:21:50,541.5746796,25.14004862,340.9067696,7.295341995
2022-06-14T04:19:20,541.6190001,36.47496179,25.02265443,4.593995937
2022-06-14T05:01:11,540.6636963,23.43392141,297.2372963,7.148024566
2022-06-14T04:56:51,541.0202542,28.61161118,326.7158275,5.367290648
2022-06-14T04:29:25,540.7972839,48.06891213,341.3145125,5.33832598
2022-06-14T04:50:30,540.5039098,30.43683597,301.7788404,6.505480325
2022-06-14T03:39:09,540.9264127,25.95269301,301.103987,6.24082332
2022-06-14T04:04:53,541.6473106,35.68341255,334.2250024,6.561875496
2022-06-14T03:59:29,541.454887,38.53742834,341.9553765,6.303557928
2022-06-14T03:43:03,540.933214,49.40827745,3.665417244,6.627170581
2022-06-14T04:01:33,539.7999399,78.25978318,78.58176379,5.587396908
2022-06-14T03:28:49,540.9755326,34.17261104,320.2677958,6.213102122
2022-06-14T03:46:12,541.0770678,23.37090619,305.8723154,5.828800004
2022-06-14T04:43:04,542.8238007,27.23897055,33.6682913,6.137821326
2022-06-14T05:07:34,542.8286247,21.1125726,32.94605129,5.732623408
2022-06-14T04:48:22,542.8391107,29.53710741,26.93526969,6.252221274
2022-06-14T04:26:46,543.0360788,20.50361941,40.13830451,5.491272209
2022-06-14T11:19:29,541.6009508,39.89586554,192.4063428,5.266716109
2022-06-14T10:14:57,540.4457616,41.58832665,92.99665207,6.15561984
2022-06-14T10:20:11,540.5504732,51.00356605,98.11452435,5.814656882
2022-06-14T09:37:41,542.2197803,33.56662438,73.1615444,5.72229559
2022-06-14T09:47:55,542.3773168,48.8572509,47.210465,4.733020296
2022-06-14T09:08:53,543.1000578,22.88376843,32.12044705,4.118293307
2022-06-14T11:04:17,542.4759328,45.16019984,24.45387909,5.071415978
2022-06-14T09:41:43,542.7865068,39.76796054,15.89725496,5.515194193
2022-06-14T09:53:36,542.1481423,54.80235474,58.32086282,5.087523735
2022-06-14T11:14:06,541.4295739,42.20269386,181.3045653,4.793373748
2022-06-14T09:15:14,542.5131557,24.31420906,53.00537283,6.30818032
2022-06-14T10:21:16,543.3439366,20.37981614,26.69636046,6.214934523
2022-06-14T10:25:41,541.8048208,22.55126502,320.4984232,7.67085257
2022-06-14T10:24:07,541.9963877,41.10907529,70.97052909,5.756826232
2022-06-14T10:42:55,542.4178489,29.03206431,52.28048552,6.208742683
2022-06-14T10:12:27,542.5162491,35.5701948,42.95599702,5.300485299
2022-06-14T09:40:33,543.1380945,20.15096925,35.86362056,4.265671149
2022-06-14T10:01:19,542.704114,28.78185677,39.19588966,4.132770245
2022-06-14T10:29:03,540.4443374,22.02364683,97.25695432,6.490192353
2022-06-14T11:08:19,539.644761,25.53089026,142.7472438,7.514378465
2022-06-14T11:01:09,540.6902515,55.50635434,104.8937896,5.382962407
2022-10-18T02:43:18,541.6131023,45.10876923,266.041088,5.070073255
2022-10-18T02:30:14,540.616861,27.24131971,236.27671,7.572695026
2022-10-18T02:45:21,541.0511024,36.26100794,303.65375,4.80987483
2022-10-18T02:51:24,541.4974614,33.29401487,323.9005717,8.300385875
2022-10-18T11:28:22,542.4837481,27.41824285,73.03332558,4.859865117
2022-10-18T11:21:45,543.0956694,29.21883958,41.2085238,7.300818863
2022-10-18T12:36:03,542.3687988,61.7864642,45.28976762,5.157086615
2022-10-18T12:26:00,541.6379341,23.65285907,217.0529412,6.002346258
2022-10-18T12:06:45,542.0340551,54.71008623,117.6496662,6.240023822
2022-10-18T11:33:28,542.5503101,33.56668379,65.00266261,5.926568704
2022-10-18T11:59:41,542.7588434,53.46707632,349.3799704,5.412349222
2022-10-18T12:19:22,539.2977863,21.55107099,134.5214041,7.477882704
2022-10-18T11:34:38,540.3095707,49.19801109,123.4260436,6.059063204
2022-10-18T12:22:06,541.839275,23.42881954,330.1935933,6.218245436
2022-10-18T12:27:59,542.2753445,20.76612694,337.5835826,6.287546663
2022-10-18T12:17:05,541.97273,24.08454842,342.959431,5.08025408
2022-10-18T11:30:05,540.7107894,34.74897953,89.00890813,4.582358588
2022-10-18T12:02:19,540.7873436,75.91476877,13.9775063,5.047651938
2022-10-18T11:39:13,539.7485895,20.42954751,112.9230818,7.17321628
2022-10-19T02:39:14,541.7020743,24.46689332,273.1303796,3.06564546
2022-10-19T01:57:18,541.5436761,62.65645635,123.9171358,4.440141642
2022-10-19T02:10:29,541.9263593,44.78937311,53.81621757,3.934590962
2022-10-19T02:31:58,541.4713434,31.3812494,333.3647627,7.122770983
2022-10-19T02:42:01,541.4088594,25.17918452,305.7046173,6.662467596
2022-10-19T01:53:54,541.182334,47.26453074,28.74291488,4.45162361
2022-10-19T02:33:58,540.7855702,73.61840571,312.9526063,5.961570375
2022-10-20T01:57:59,540.579515,72.2400101,82.62291937,4.089081806
2022-10-20T01:52:31,540.5810554,63.94093359,96.59234639,4.732176686
2022-10-20T12:40:01,540.8066856,58.86443047,26.31666591,6.144111224
2022-10-20T12:27:14,541.2381155,21.79418431,227.4633205,5.916980848
2022-10-20T11:40:29,542.373185,43.41309251,65.01697849,5.660420356
2022-10-20T11:35:56,542.0731113,28.69001518,89.5798428,4.784447042
2022-10-20T12:11:07,541.5151825,30.36572869,212.2062773,6.06155421
2022-10-20T11:45:56,542.3361869,48.98906741,68.32497159,5.773944569
2022-10-20T12:21:22,541.8779501,46.77197659,55.56315573,6.646755169
2022-10-20T12:35:29,542.7340754,25.54583078,63.00212401,7.304606509
2022-10-20T11:24:30,542.370558,27.66501937,71.98337332,5.402806567
2022-10-20T12:19:17,541.8370703,23.16318909,321.1046228,6.076162026
2022-10-20T11:42:33,540.5531145,49.19237998,73.30611292,5.443186634
2022-10-20T12:32:43,540.6818183,57.89400274,328.0933074,5.123016327
2022-10-20T11:15:43,540.1231772,21.1749976,121.2512527,7.008995126
2022-10-20T11:47:37,540.5368574,65.84702811,77.03042762,5.473319856
2022-10-20T11:36:58,540.5446607,46.27084924,84.36270691,4.837765005
2022-10-20T12:04:56,541.235658,42.4110112,27.47353772,6.031461147
2022-10-21T02:02:20,540.0777489,55.04612491,145.5764716,5.362824689
2022-10-21T02:19:11,540.3875352,83.27161293,88.95380795,4.60717272
2022-10-21T02:26:06,539.8067722,80.51770862,338.0358596,5.46761286
2022-10-21T02:13:28,540.3029909,73.99452656,147.3152054,5.385904983
2022-10-21T02:07:45,540.2073727,61.7326237,159.3769033,5.793143136
2022-10-21T01:40:43,539.5348423,32.09617665,122.8178209,5.439425889
2022-10-21T02:12:07,542.0622727,50.53236609,56.73547074,5.177882279
2022-10-21T02:06:03,542.2082413,44.04298063,26.9654982,5.328544433
2022-10-21T02:17:35,541.6944603,57.9619873,55.53908813,7.659942643
2022-10-21T02:00:44,542.2735882,40.04065012,37.34079507,4.935559664
2022-10-21T02:53:29,540.7740924,22.11160292,231.2637119,13.12071311
2022-10-21T02:27:44,541.2916319,32.27170357,321.6651928,5.678175823
2022-10-21T02:50:06,541.9831411,21.67520498,328.6673626,7.207890998
2022-10-21T01:54:41,540.800451,66.02052576,336.0425508,6.019299072
2022-10-21T12:09:56,542.1274341,51.14159266,229.2528224,5.10969514
2022-10-21T12:22:28,541.3308349,29.78146313,313.9981378,6.468890592
2022-10-21T12:17:12,541.3409321,33.30164811,321.3600639,5.682343808
2022-10-21T11:48:18,542.0178064,69.43236055,140.4651792,5.352391751
2022-10-21T11:28:23,543.0789466,25.34072834,44.25195547,7.056520666
2022-10-21T12:37:17,542.5561046,44.63434874,56.58373782,6.824992103
2022-10-21T11:39:00,543.3113084,30.96259845,32.89584544,5.392305259
2022-10-21T12:15:30,542.1548638,44.29932629,224.3977818,4.805161261
2022-10-21T12:20:51,541.5707182,38.7633765,231.8593913,5.123392305
2022-10-21T12:31:42,541.6335536,29.60272131,237.5858169,5.134368486
2022-10-21T11:19:20,539.5014136,23.86837013,119.8631623,6.601844565
2022-10-21T11:40:39,539.9296208,39.25955484,145.074603,5.774919296
2022-10-21T11:14:06,539.6840734,20.69405658,114.4300822,6.273890986
2022-10-21T11:51:53,539.9581731,53.44170559,140.3783882,5.464635353
2022-10-21T11:35:10,539.6386999,34.58719661,141.0666468,6.793476399
2022-10-21T11:57:03,539.9197719,56.35798413,168.2251829,6.064600976
2022-10-21T12:11:18,540.8550076,36.65238297,307.6289464,5.27987997
2022-10-21T12:40:21,541.4234262,30.97487379,316.0229012,5.025473459
2022-10-22T03:06:32,576.131857,20.95101838,265.0258759,6.795331968
2022-10-22T02:32:34,541.0960236,42.03777404,322.3247439,5.854647755
2022-10-22T01:48:23,539.8669491,67.6675477,123.0577712,5.250438213
2022-10-22T02:43:49,541.4983055,33.17650393,328.3387552,8.340371302
2022-10-22T02:16:56,541.1076822,31.07347448,238.4042745,7.078460923
2022-10-22T02:22:29,541.0860211,27.29920155,237.7150456,7.39402535
2022-10-22T01:58:12,541.6517652,55.31506937,81.54046219,4.312627494
2022-10-22T01:52:24,541.9485756,52.67998013,58.26906136,4.642601372
2022-10-22T02:35:08,540.9517956,20.56830898,231.9141575,8.214783385
2022-10-22T02:19:08,541.6364635,25.45164087,324.5595792,7.783588693
2022-10-22T02:08:19,541.8231009,30.55031525,331.8337108,6.624178863
2022-10-22T01:34:37,540.7999156,64.07888067,302.8439613,6.398808641
2022-10-26T01:52:00,576.0663509,35.29119425,264.5533975,5.942141803
2022-10-26T01:44:59,540.8776001,22.10834672,228.990902,7.325480471
2022-10-26T01:33:54,540.8079446,28.64279013,229.911569,7.109895835
2022-10-26T02:00:35,541.7740704,67.76911096,343.8708561,5.665993005
2022-10-26T01:46:34,542.9116415,25.03641509,31.12045214,5.875614619
2022-10-26T11:38:36,539.8648174,29.08119224,116.9846631,4.62868571
2022-10-26T11:54:58,540.0556411,43.65789688,117.9990532,5.527746998
2022-10-26T11:49:28,539.8651727,38.05588151,118.4100258,6.212083726
2022-10-26T11:21:55,539.7233803,20.11481502,122.0699696,7.287067411
2022-10-26T11:32:20,539.4627033,25.43254337,137.0749077,5.869304383
2022-10-26T12:44:29,540.9315061,53.69098218,327.2067517,4.76880338
2022-10-26T12:41:00,540.1867506,51.24589308,150.8906681,6.190403989
2022-10-26T12:15:31,542.7043537,50.38353507,70.220422,5.659733653
2022-10-26T12:28:09,543.6354989,30.34470612,28.56936098,7.095661056
2022-10-26T11:53:22,543.3027851,32.47629448,53.88170727,5.831130751
2022-10-26T12:20:55,542.8267892,58.48169885,70.09996475,5.682372771
2022-10-26T11:25:38,543.4874034,20.05818033,45.32888065,6.923920958
2022-10-26T11:58:36,543.1583597,37.09517819,45.42244923,4.621486014
2022-10-26T11:47:36,543.2155707,29.76890618,45.86334781,6.861008002
2022-10-26T12:04:09,542.7872267,41.55038045,48.15872223,5.826451252
2022-10-26T12:34:06,543.3877936,34.44887527,40.84421902,6.767103088
2022-10-27T01:54:08,575.9271457,22.59942475,265.4687702,5.3750327
2022-10-27T01:29:54,541.4742331,36.03650799,336.9616763,6.998991435
2022-10-27T01:50:52,539.6588174,55.27373773,137.5493835,5.154387249
2022-10-27T01:34:47,539.5878926,35.93178973,117.3817371,5.021601512
2022-10-27T01:56:46,540.0627339,61.70707448,105.2471353,4.622876261
2022-10-27T01:33:06,542.3742645,28.17035458,51.22184415,5.324795736
2022-10-27T01:49:26,542.2814156,39.71670252,48.08145569,5.244349687
2022-10-27T01:41:22,541.664944,82.11778457,71.34252387,4.748425489
2022-10-27T12:02:33,540.6549461,86.59636833,359.9296074,4.689421057
2022-10-27T11:40:33,540.0681857,53.30988521,124.1688555,6.068570571
2022-10-27T12:08:17,540.745528,72.5044736,358.0792527,5.566808437
2022-10-27T11:57:10,540.8494465,77.58896227,84.71516869,3.17215079
2022-10-27T12:35:37,541.2139349,40.59786246,317.7601802,3.027760264
2022-10-27T11:43:20,540.4627179,21.81817187,121.4566524,6.138384314
2022-10-27T12:15:09,541.7382321,33.42220136,220.4372774,4.591871507
2022-10-27T12:00:42,542.7843183,63.03051258,30.38628786,5.177542376
2022-10-27T11:53:49,543.4703628,24.20961944,43.18193051,6.379850062
2022-10-27T12:05:01,543.3223978,29.33874176,48.23271473,5.557758612
2022-10-27T11:38:39,543.1345676,38.53486406,39.0563273,5.938271255
